TP_TCP_DOWN TP_TCP_UP RTT LOSS_DOWN LOSS_UP JITTER_DOWN JITTER_UP
18983374.6166 5717778.785092 0.328143 0 0 0.040482 0.014621
19305271.111546 10400599.648058 0.088296 0 0 0.001277 0.007372
20010080.922887 5955473.450635 0.245886 0 0 0.160164 0.006081
25415119.201783 11222593.334085 0.060705 0 0 0.001073 0.009821
33954272.426385 38166887.5687 0.052755 0 0 0.000838 0.005522
18637915.032083 19418436.682071 0.076767 0 0 0.004936 0.00096
34189730.353439 18272284.428631 0.082073 0 0 0.00778 0.018711
13221660.11568 1764532.669781 0.064364 0 0 0.001397 0.008005
21575642.303514 12103674.334073 0.05166 0 0 0.000532 0.001034
19704145.311275 9902218.652503 0.099509 0 0 0.001097 0.005136
16570439.474048 36399892.663352 0.042756 0 0 0.00087 0.005941
17223329.859021 11008284.428791 0.059584 0 0 0.00055 0.024842
18464586.093498 16921248.758312 0.111645 0 0 0.035733 0.030325
18947642.419165 5519395.945144 0.314065 0 0 0.041889 0.012235
50810591.608656 25446212.508777 0.05367 0 0 0.001223 0.004621
16635418.600022 8937257.812444 0.047086 0 0 0.003683 0.005434
839087.353913 32124.53528 0.070082 0 0 0.003254 0.027538
845928.854805 548336.791855 0.173985 0 0 0.00232 0.030848
914799.11792 431513.294879 0.172991 0 0 0.007461 0.020591
1021486.202382 512852.984731 0.073344 0 0 0.00922 0.030319
9202557.25447 1368033.60362 0.105639 0 0 0.001234 0.009597
20366012.747534 11621726.043354 0.090893 0 0 0.00237 0.010646
4064268.473769 1741910.569455 0.139926 0 0 0.039501 0.007004
19145809.364835 1629172.177329 0.065755 0 0 0.018806 0.004665
20793794.427137 15763263.087945 0.153286 0 0 0.252777 0.000405
20318357.982178 17950108.436137 0.056726 0 0 0.001797 0.003881
19448992.765355 16383265.475994 0.23255 0 0 0.040457 0.018097
17376823.32012 13288922.925893 0.072692 0 0 0.000535 0.000982
29803544.944859 5901030.012659 0.089762 0 2 0.002278 0.045099
22132640.132285 36329702.233531 0.039524 0 0 0.000835 0.005357
12170580.636273 5272589.800166 0.215868 0 0 0.148397 0.011044
18501903.364361 20029871.456692 0.101482 0 0 0.00713 0.000964
33978158.420481 6661941.024758 0.075522 0 0 0.002562 0.014022
11855496.123003 9727386.199994 0.133148 0 0 0.086958 0.000369
21167891.97599 12242763.829487 0.098898 0 0 0.018867 0.000547
22004878.995058 6813360.501273 0.087237 0 0 0.001685 0.006711
13138982.783672 17661854.904363 0.087729 0 0 0.001231 0.004924
10199596.261338 22878395.159121 0.071742 0 0 0.002721 0.007516
10627416.145649 5564454.266179 0.179352 0 0 0.008162 0.020813
13466817.978648 3252319.043641 0.088106 0 0 0.037329 0.021922
19795985.333539 17578043.037469 0.052783 0 0 0.001558 0.005216
5179917.915005 724128.17644 0.07445 0 0 0.006688 0.009576
18850571.594681 14559732.903517 0.091432 0 0 0.031799 0.007929
1127406.068995 238200.818387 0.092119 0 0 0.006359 0.009342
13828482.747107 326900.553185 0.058636 0 0 0.001742 0.006571
7281017.134926 3800442.287244 0.071989 2 0 0.003444 0.028418
35137715.037322 5145459.983733 0.162689 0 0 0.004803 0.008757
20168239.294049 6465886.042154 0.102204 0 0 0.015138 0.041807
1986199.079683 226330.90817 0.061227 0 0 0.004243 0.009055
2478387.480531 272097.607273 0.074768 0 0 0.004388 0.013741
3458065.862459 297752.603305 0.069061 0 0 0.003517 0.017062
8290592.096109 3559733.252177 0.074354 0 0 0.003285 0.010533
36783058.173366 4580853.367665 0.056723 0 0 0.001368 0.005533
7406516.642458 1404201.618741 0.066748 0 0 0.005509 0.006959
17773597.205023 15143935.281175 0.041104 0 0 0.002908 0.006402
13134619.890407 21134714.884256 0.039243 0 0 0.001484 0.005038
10131215.162172 18662913.375548 0.040384 0 0 0.001832 0.005196
5932720.833677 1156715.82005 0.094933 0 0 0.003864 0.009801
3721803.280237 3886277.464072 0.074223 0 0 0.007695 0.029734
2611936.780073 552033.217994 0.068979 0 0 0.004549 0.00707
21972734.26631 23267870.25459 0.088281 0 0 0.001263 0.005005
9201132.731394 12868810.940595 0.065807 4 0 0.015567 0.020251
4084216.347727 711937.185222 0.101403 2 0 0.003843 0.007561
1620615.965202 523158.871416 0.086713 0 0 0.004081 0.011957
27181300.494028 3188214.32018 0.051313 0 0 0.003216 0.004299
10725992.737267 842841.514001 0.098934 0 0 0.027384 0.035633
7417489.919302 394437.11076 0.227286 0 0 0.043493 0.033819
4270647.103081 932949.999878 0.069362 0 0 0.003338 0.012791
6469547.383164 344969.595542 0.066238 0 0 0.006876 0.00357
24574443.104784 26597864.977825 0.088982 0 0 0.003587 0.03229
26141886.962111 36127489.562071 0.070187 0 0 0.002019 0.004772
62803069.578625 35064419.024558 0.073379 0 0 0.000466 0.003174
11449777.097077 26842295.778915 0.039812 0 0 0.001361 0.00605
3791079.099639 678009.334543 0.106951 0 0 0.004551 0.006576
38473565.243078 3799235.274592 0.175126 0 0 0.005379 0.008745
20761811.429372 1537682.650226 0.067232 4 0 0.0065 0.004773
8889639.609756 487940.129342 0.062844 0 0 0.002245 0.003576
10555388.262121 752693.787298 0.062751 0 0 0.001575 0.004835
12649221.288815 36497917.422183 0.083286 0 0 0.000823 0.005704
6848103.636151 741174.282904 0.074879 0 0 0.004307 0.006297
6169193.092588 602152.828256 0.090896 0 0 0.002566 0.008156
15527942.631752 13468905.134191 0.070187 0 0 0.000932 0.005932
20344677.430837 928485.860705 0.08557 0 0 0.019838 0.017463
84682253.942642 38347733.928936 0.040234 0 0 0.001109 0.005512
8514497.889278 459367.199584 0.065178 0 0 0.007729 0.005945
19664334.303107 35457634.669967 0.067249 0 0 0.000842 0.006346
24908351.89048 27637102.100758 0.038788 0 0 0.001603 0.004266
5909864.172837 901954.697917 0.087455 0 0 0.003791 0.008711
38875984.138883 10113774.471534 0.05538 0 0 0.000693 0.005068
29028251.414838 11573916.935189 0.057655 0 0 0.001368 0.004329
4946802.791387 1145931.540466 0.106475 0 0 0.005288 0.019094
34229271.138666 2366567.675123 0.171239 0 0 0.011477 0.007477
31956652.317821 2829239.483937 0.174239 0 0 0.02515 0.012133
16148175.533483 10915999.733629 0.058909 0 0 0.00236 0.003983
23857151.070788 24193092.370745 0.100318 0 0 0.005746 0.044212
26373035.009979 33911338.430738 0.053741 0 0 0.000904 0.004966
31344293.692845 25719228.024388 0.052075 0 0 0.001386 0.004291
8487586.458404 1348044.786891 0.096257 0 0 0.004104 0.00753
47817269.544999 19273963.797695 0.163381 0 0 0.002854 0.005686
53976336.70925 14665647.278273 0.071582 0 0 0.006954 0.003843
36174659.183393 12864477.471024 0.068414 0 0 0.00063 0.00415
38389277.178981 12893789.127829 0.057669 0 0 0.001157 0.005494
38147267.134783 12859431.304543 0.055213 0 0 0.001507 0.004921
36401099.188167 34072493.352308 0.052475 0 0 0.001144 0.003126
9321754.035996 945428.474663 0.100462 0 0 0.00224 0.006933
37961424.738525 14953169.601364 0.176012 0 0 0.001007 0.010508
42098698.11301 12383801.557039 0.067472 0 0 0.001101 0.002939
83342149.664872 40329757.973414 0.038613 0 0 0.000692 0.005837
35478774.875357 33425094.742105 0.054181 0 0 0.00088 0.005739
24329108.814249 26185505.468557 0.035743 0 0 0.001154 0.002256
29177464.920063 28724914.567221 0.0376 0 0 0.001155 0.004424
6489896.358287 1375232.421411 0.101331 0 0 0.004558 0.010151
28352730.526151 2381768.227663 0.074965 0 0 0.002406 0.004978
14533755.440384 25504824.047482 0.064996 0 0 0.005111 0.005541
59002111.709713 11282844.610251 0.066599 0 0 0.001158 0.004629
37985551.134031 8500207.125455 0.059026 0 0 0.001527 0.006348
47510275.602119 25971532.545576 0.057974 0 0 0.000959 0.020396
8186532.989302 1139041.789564 0.088295 0 0 0.005729 0.008364
8585400.690469 970031.300877 0.083107 0 0 0.00553 0.011009
34765731.830758 14886776.965448 0.174761 0 0 0.005747 0.005098
38809592.673677 4043289.648316 0.175448 0 0 0.002054 0.00918
79832935.210342 10852186.534562 0.058278 0 2 0.001166 0.004934
32159512.105235 1862296.406407 0.075559 0 0 0.001707 0.011361
63976256.214975 18252903.192338 0.069789 0 0 0.001041 0.005144
33729392.585881 12372822.02933 0.055 0 0 0.001465 0.005056
28100422.772983 28106283.430494 0.089366 0 0 0.007287 0.029217
35619944.153841 34516462.377525 0.05262 0 0 0.000851 0.003323
36749197.469318 33722331.6611 0.052766 0 0 0.000578 0.002504
3810663.204277 2130204.985138 0.072615 0 0 0.00342 0.00615
28467682.858643 1064030.408385 0.086325 0 0 0.019018 0.010364
14679620.955374 14809429.108464 0.172248 0 0 0.001603 0.003033
18496038.506778 18855443.354055 0.083529 0 0 0.002778 0.004779
33970578.309223 5759005.75634 0.085496 0 0 0.00533 0.004677
22779067.837439 12745419.143358 0.060196 0 0 0.001466 0.006007
27509028.199854 8309849.677569 0.062548 0 0 0.004404 0.007815
12603395.80201 888608.253124 0.063278 0 0 0.001263 0.018851
9121407.773711 1048067.963337 0.080172 0 0 0.004359 0.005472
24841869.199053 1088159.133266 0.077392 0 0 0.007114 0.011358
24477971.160144 14003735.008071 0.161741 0 0 0.006712 0.002234
13163175.6331 7953910.870165 0.212697 0 0 0.142222 0.00723
19390517.954001 7974585.279752 0.25201 0 0 0.160102 0.006531
22568414.085663 25322151.239386 0.089046 0 0 0.000412 0.000383
17196581.856098 37043348.056353 0.055423 0 0 0.001137 0.003948
10310418.70895 16703666.437053 0.102864 0 0 0.002093 0.004013
17069845.902945 12094155.087689 0.040076 0 0 0.002856 0.00475
22560915.446523 1928985.437707 0.081337 0 0 0.000831 0.01926
14971609.098162 8421259.995935 0.189728 0 0 0.131498 0.014545
16499972.187546 4045605.028799 0.154403 0 0 0.099978 0.01137
16457495.117296 20410305.033328 0.055881 0 0 0.002269 0.005488
9163031.91354 18469099.409442 0.095418 0 0 0.00147 0.001109
61259763.590407 30420207.304292 0.081902 0 0 0.002138 0.004911
13426964.62226 5633861.921739 0.377569 3 3 0.254308 0.060092
17402440.678716 12682000.860268 0.061858 0 0 0.002046 0.006741
21094624.12705 1781514.315462 0.085963 0 0 0.001086 0.002042
16313205.58485 17840973.966879 0.039354 0 0 0.002433 0.006596
23258420.765933 11495486.999292 0.037032 0 0 0.000764 0.004414
39388595.205231 5529194.340688 0.082934 0 0 0.001814 0.004368
15140208.855957 7701584.352111 0.123645 0 0 0.079217 0.007398
56219036.84639 11314139.494717 0.173185 0 0 0.009182 0.009797
9881943.402498 11396236.270569 0.063833 0 4 0.001675 0.011908
18795469.087306 7065989.484334 0.157838 0 0 0.104637 0.012264
59702560.59324 35996699.487546 0.079573 0 0 0.000988 0.000371
14080088.121025 2240087.133704 0.079733 0 0 0.001129 0.005806
10802999.589766 17469617.278994 0.064467 0 0 0.00929 0.006581
48422044.171513 37534715.519106 0.060547 0 0 0.0014 0.006405
18050163.917279 3118896.434086 0.062927 0 0 0.001573 0.001291
13722118.568573 11310627.668789 0.038534 0 0 0.007317 0.003257
18406551.984616 1886196.421208 0.225782 0 0 0.133706 0.011288
14652788.818992 8055838.191101 0.113342 0 0 0.081779 0.012027
18516261.223835 11047473.997775 0.057033 0 0 0.001995 0.008148
15504309.121789 3961120.98721 0.102027 0 0 0.062516 0.012534
6585836.950541 224602.176452 0.077716 0 0 0.017125 0.005588
22531178.832145 11140166.85136 0.087587 0 0 0.001776 0.00061
17853231.972911 24899569.786305 0.079107 0 0 0.005361 0.011347
22436288.71485 17914309.182866 0.077404 0 0 0.000445 0.001445
22747531.716008 1901986.339325 0.043423 0 0 0.001349 0.000502
22803645.304794 2547544.705882 0.071673 0 0 0.001402 0.005363
20490087.216243 2173278.379897 0.071111 0 0 0.001323 0.006144
19990989.155827 17829237.333965 0.285518 0 0 0.093939 0.012004
33092650.233582 1553806.910523 0.177974 0 0 0.015143 0.024101
5808307.539968 277199.213877 0.103054 0 0 0.0056 0.018408
14105388.947677 7809689.520879 0.057729 0 0 0.002758 0.009667
30748030.809162 905503.780345 0.07667 0 0 0.012288 0.027424
14545754.311066 7294022.923051 0.210365 0 0 0.14128 0.010747
33283527.269736 16253510.146234 0.16075 0 0 0.005532 0.009133
6822382.782259 19253037.475504 0.064207 0 0 0.001026 0.01146
4604061.439599 4022774.212594 0.249763 0 0 0.173807 0.011762
23524473.404472 5724375.070007 0.100005 0 0 0.012605 0.00608
10781766.676609 12661173.715316 0.079284 0 0 0.00783 0.005374
20304287.975083 1484409.489531 0.068853 0 0 0.007056 0.004215
20840468.122464 24036764.97439 0.078127 0 0 0.003847 0.035819
22480831.739821 5293251.935775 0.294463 0 0 0.044651 0.044996
12815657.920073 16477452.74253 0.055461 0 0 0.002162 0.006275
6298034.754421 269666.991333 0.083823 0 0 0.00192 0.010242
24932852.951532 20445529.436904 0.05481 0 0 0.001842 0.00636
15113843.104798 8361849.526987 0.162706 0 0 0.160129 0.007481
11825418.146345 12323853.75491 0.081949 0 0 0.010853 0.012332
17223934.043116 5618174.478977 0.185565 0 0 0.125644 0.012952
18409909.656687 7165298.7527 0.108233 0 0 0.00092 0.002953
23362610.302625 1962418.214206 0.05189 0 0 0.001388 0.004666
9097868.096199 331893.324819 0.107872 0 0 0.004124 0.00721
7351443.603276 296613.170995 0.069403 0 0 0.001088 0.009961
1567815.260132 2226077.062518 0.19923 0 0 0.025632 0.039109
12618575.774347 10915209.334285 0.057125 4 2 0.011728 0.0079
17157166.687826 3813693.294337 0.339244 3 3 0.274965 0.029039
19666902.208555 1181825.847569 0.080258 0 0 0.00773 0.006769
22415314.57915 21530266.232267 0.076729 0 0 0.010383 0.001567
14804889.164378 511052.338206 0.104308 0 0 0.065247 0.005025
19715541.604611 7076601.936396 0.111689 0 0 0.080056 0.014252
32998399.526621 18622128.687154 0.055544 0 0 0.001765 0.006168
18923826.306174 4608949.11254 0.309538 0 0 0.040943 0.010421
6708617.648032 255451.787154 0.107249 0 0 0.012932 0.003274
19100119.215463 7541148.784435 0.055999 0 2 0.007735 0.004829
10645033.849796 7443749.344982 0.207934 0 0 0.14241 0.005724
16391076.899781 3796233.931245 0.11572 0 0 0.072524 0.006247
4532282.899281 329134.200191 0.100601 0 0 0.005152 0.012702
33331381.218868 5842194.093349 0.049884 0 0 0.001052 0.006002
42670983.873478 2361053.783339 0.085332 0 4 0.001813 0.004802
10597805.890989 10763162.557259 0.043058 0 0 0.002195 0.005693
19321373.485399 630312.216733 0.073951 0 0 0.000687 0.006874
11708800.824399 8107863.188813 0.124792 0 0 0.077094 0.011185
18718051.40335 29754428.793039 0.140947 0 0 0.034237 0.029181
51460077.010504 14834845.072589 0.055872 0 0 0.00168 0.00602
18759947.581288 5856184.225981 0.192432 0 0 0.12551 0.03552
5814053.654155 232856.633207 0.159396 0 0 0.001067 0.107105
3594216.93039 3761535.059343 0.117652 0 0 0.003838 0.009874
18884493.193527 21193366.658927 0.040879 0 0 0.002886 0.005752
16062246.710027 466335.458912 0.064826 0 0 0.001127 0.002246
1679074.189188 317322.04266 0.118267 2 0 0.004536 0.008118
19716088.962863 19519941.898721 0.205488 0 0 0.144163 0.000788
20419708.178754 11762014.139997 0.171926 0 2 0.027491 0.015039
2609286.904534 226693.558301 0.171589 0 0 0.012923 0.137602
25215727.628188 2565588.827331 0.173927 0 0 0.009333 0.006798
8610693.791793 8065693.761003 0.221799 0 0 0.13612 0.00632
13528001.933906 12672564.6411 0.113305 0 0 0.000822 0.000508
13914162.378736 3480039.101273 0.13784 0 0 0.039655 0.090385
1746739.683218 6370779.595519 0.136351 0 0 0.000526 0.01045
9424152.151216 1262211.848605 0.092888 0 0 0.001678 0.005507
9797342.890608 10545872.41296 0.13851 0 0 0.058474 0.000587
17270447.767484 679317.567214 0.080829 0 0 0.00081 0.009523
2640957.49557 131538.366823 0.067061 0 0 0.004744 0.020306
14043333.611638 8506707.393293 0.26404 0 0 0.159978 0.000969
19281566.725607 18099177.7849 0.243862 0 0 0.039738 0.002029
15377244.288953 3612480.480049 0.1066 0 0 0.062817 0.021614
3558322.776345 148142.273119 0.096974 0 0 0.001585 0.013248
6398571.381474 9272465.465339 0.159902 0 0 0.062267 0.001141
4166787.005506 8993449.412465 0.091455 0 0 0.012621 0.000471
20765641.298215 1067276.591206 0.068656 0 0 0.000564 0.001419
14518844.726904 697778.403756 0.062038 0 0 0.001527 0.017187
2814925.759318 558645.122133 0.124857 4 0 0.005764 0.011535
19567179.674501 20520294.569169 0.351039 0 0 0.040345 0.040357
14223032.831532 7736491.247152 0.111266 0 0 0.063358 0.012526
24525334.683664 449585.341966 0.174862 0 0 0.020596 0.007842
5983010.664296 97421.868962 0.093534 0 0 0.006947 0.018427
9083144.985278 2432165.315396 0.077716 0 6 0.003781 0.026581
1322874.217351 167236.925519 0.278172 0 0 0.012866 0.066625
19656706.527963 10295065.32154 0.067693 0 0 0.009 0.004864
11778183.739564 9790276.244942 0.132013 0 0 0.130081 0.01016
18578096.275539 4930299.955298 0.190468 0 0 0.160396 0.011141
9783033.629411 14038985.098554 0.084909 0 0 0.0016 0.009903
20610563.046747 22298948.310505 0.082017 0 0 0.006419 0.030123
15995483.928552 1270789.024616 0.06573 0 0 0.00074 0.000679
26212068.265208 24096003.645281 0.257243 0 0 0.153234 0.021153
13088931.372795 7873686.655408 0.176654 0 0 0.112445 0.001055
18762581.577365 3546681.931521 0.180146 0 0 0.114926 0.0548
4758942.517851 13478681.756433 0.124561 0 0 0.00051 0.011429
5030833.818587 108664.302791 0.259481 0 0 0.011964 0.253739
14223283.354576 16429880.500537 0.086147 0 0 0.004741 0.001571
22190589.097641 1706914.591135 0.078465 0 0 0.00038 0.006612
5925504.500998 1063204.725062 0.113467 2 0 0.003596 0.004962
20293724.051915 22853986.305469 0.27554 0 0 0.044346 0.012553
16202364.995737 7550624.058625 0.187583 0 0 0.15955 0.008027
21214718.731634 1937797.564775 0.174234 0 2 0.026242 0.012935
15556259.77389 5969629.239358 0.05944 2 2 0.007171 0.006282
13799291.604372 3120874.791533 0.079894 0 0 0.043541 0.026574
16013864.230065 11202539.697051 0.085054 0 0 0.000784 0.010258
7792154.126447 20366404.98587 0.084022 0 0 0.004739 0.003988
13903827.877192 2690489.721884 0.084883 0 0 0.001683 0.005939
47629061.78993 1740159.760785 0.082138 0 0 0.001568 0.003682
7262055.114809 6608942.438471 0.085162 0 0 0.019864 0.009454
16411373.822259 1291241.561009 0.057249 0 0 0.001093 0.001317
11208279.174614 9883364.089748 0.203704 0 0 0.159345 0.029469
22911865.76011 18824628.400397 0.291407 0 0 0.040733 0.003642
11752364.876248 3943094.575313 0.158816 0 0 0.148404 0.011863
17300596.480406 7062095.068154 0.079587 0 0 0.001093 0.00061
37201307.20034 17980178.055217 0.066034 0 0 0.001022 0.000418
10711709.708723 7628141.491411 0.066991 0 0 0.003105 0.001494
14911871.068003 633739.392013 0.061375 0 0 0.000836 0.00507
19186382.815923 24552345.00773 0.061262 0 0 0.000789 0.005125
13064385.93899 10827693.715672 0.249988 0 0 0.160782 0.003926
19686603.152621 19339032.78128 0.283634 0 0 0.145332 0.011422
17624320.65087 9488973.095414 0.16954 2 6 0.004441 0.009093
2266477.627995 680758.429956 0.18538 0 6 0.021216 0.034413
20724904.583174 11091417.589055 0.087396 0 0 0.001344 0.004929
27685427.861197 33191064.964467 0.102241 0 0 0.001724 0.000133
6286726.202932 82951.415293 1.559536 3 3 0.037922 0.066861
18480733.36229 2966160.640582 0.085424 0 0 0.002148 0.004839
9561973.455907 6821726.871107 0.081577 0 0 0.001726 0.015654
24043335.911434 1646026.834395 0.057995 0 0 0.002235 0.00574
28729450.115397 2935486.94431 0.086452 0 0 0.002121 0.006178
19991420.371313 18837781.89306 0.260804 0 0 0.040383 0.012489
7602986.314035 10505218.123017 0.189497 0 0 0.15894 0.008133
19245269.979009 3053950.177542 0.183499 0 0 0.117778 0.022313
12893628.335872 9664619.370559 0.108525 0 0 0.001015 0.009967
28298739.107552 32216708.657433 0.075433 0 0 0.005358 0.0097
10602315.687363 7665546.100929 0.08721 0 0 0.001071 0.010173
18760670.700562 2350158.684638 0.069119 0 0 0.001309 0.000818
15074550.209001 29109217.489479 0.041842 0 0 0.001511 0.007056
